Event	ID	Name			Wwise Object Path	Notes
	1042110684	Dialog_heryouare			\Default Work Unit\VS\Dialogs\Dialog_heryouare	
	1093683547	Dialog_Princecall			\Default Work Unit\VS\Dialogs\Dialog_Princecall	
	1491659777	Liyacalls			\Default Work Unit\VS\Dialogs\Liyacalls	
	2750274410	Dialog_Lost_liya			\Default Work Unit\VS\Dialogs\Dialog_Lost_liya	
	2901257146	Dialog_init			\Default Work Unit\VS\Dialogs\Dialog_init	
	3555504738	Dialog_ListenPrince			\Default Work Unit\VS\Dialogs\Dialog_ListenPrince	

Switch Group	ID	Name			Wwise Object Path	Notes
	1491659777	Liyacalls			\Default Work Unit\Liyacalls	

Switch	ID	Name	Switch Group			Notes
	769656030	Hide_in_there	Liyacalls			
	1160234136	Normal	Liyacalls			
	2659447112	Allright	Liyacalls			
	3210724737	Hush	Liyacalls			
	3349000824	Listen_Prince	Liyacalls			
	3453718589	Go_on	Liyacalls			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	206771926	S_DIA_VS_LIYACALLS-009	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_LIYACALLS-009_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\HUshseq\Hush\S_DIA_VS_LIYACALLS-009		37574
	234039479	Calls6	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Calls6_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Prince\Princecalls\Calls6		69793
	264191319	S_DIA_VS_Hideinthere	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_Hideinthere_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\S_DIA_VS_Hideinthere		430329
	283593798	S_DIA_VS_LIYACALLS-001	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_LIYACALLS-001_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\Normalseq\Normal\S_DIA_VS_LIYACALLS-001		62666
	292177664	S_DIA_VS_Listen Prince	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_Listen Prince_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\S_DIA_VS_Listen Prince		364356
	434206026	Calls3	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Calls3_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Prince\Princecalls\Calls3		77498
	533590662	S_DIA_VS_Alrightdoor	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_Alrightdoor_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\S_DIA_VS_Alrightdoor		206069
	592919700	Okliya	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Okliya_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\HUshseq\Princeanswer\Okliya		65659
	614845258	S_DIA_VS_LIYACALLS-007	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_LIYACALLS-007_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\HUshseq\Hush\S_DIA_VS_LIYACALLS-007		24783
	623922328	S_DIA_VS_LIYACALLS-003	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_LIYACALLS-003_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\Normalseq\Normal\S_DIA_VS_LIYACALLS-003		51459
	666673536	Calls5	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Calls5_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Prince\Princecalls\Calls5		51903
	670576219	S_DIA_VS_LIYACALLS-010	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_LIYACALLS-010_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\HUshseq\Hush\S_DIA_VS_LIYACALLS-010		36555
	719710639	Mmm	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Mmm_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Dialogs\Sequence init\Mmm		42591
	720166042	S_DIA_VS_Wherareyou-005	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_Wherareyou-005_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Lost\S_DIA_VS_Wherareyou-005		132565
	733316483	S_DIA_VS_LIYACALLS-005	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_LIYACALLS-005_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\Normalseq\Normal\S_DIA_VS_LIYACALLS-005		46697
	739581223	Calls2	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Calls2_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\VS\Prince\Princecalls\Calls2		86601
	765491009	On my way	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\On my way_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\HUshseq\Princeanswer\On my way		55302
	827410737	S_DIA_VS_Wherareyou-004	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_Wherareyou-004_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Lost\S_DIA_VS_Wherareyou-004		69916
	827636828	Liya init-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Liya init-002_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Dialogs\Sequence init\Liya init-002		87547
	849451207	S_DIA_VS_LIYACALLS-002	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_LIYACALLS-002_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\Normalseq\Normal\S_DIA_VS_LIYACALLS-002		58341
	874248980	S_DIA_VS_Hereyouare	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_Hereyouare_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\S_DIA_VS_Hereyouare		56638
	883231183	paYes	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\paYes_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\HUshseq\Princeanswer\paYes		52993
	896959730	S_DIA_VS_LIYACALLS-004	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_LIYACALLS-004_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\Normalseq\Normal\S_DIA_VS_LIYACALLS-004		37338
	943328198	S_DIA_VS_Wherareyou-001	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\S_DIA_VS_Wherareyou-001_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Lost\S_DIA_VS_Wherareyou-001		65774
	958288286	I'm allright	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\I'm allright_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Dialogs\Sequence init\I'm allright		93646
	962365256	Ok I'm right here	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Ok I'm right here_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\HUshseq\Princeanswer\Ok I'm right here		74270
	1005411041	Ok	C:\Users\louis-marie.alet\Documents\WwiseProjects\TEST PAPIER DECHIRE\.cache\Windows\SFX\Ok_9209B708.wem		\Actor-Mixer Hierarchy\Default Work Unit\Liya\Gameplay Voice\Calls Prince\Tone\HUshseq\Princeanswer\Ok		51900

